Time,Energy
12463,18326.59
12464,19140.9
12465,19658.6
12466,19574.74
12467,19522.61
12468,18968.34
12469,18627.11
12470,18605.13
12471,18175.04
12472,17963.05
12473,17902.43
12474,17918.45
12475,17953.06
12476,17898.11
12477,17196.74
12478,16054.84
12479,15071.14
12480,14406.15
12481,13895.24
12482,13574.04
12483,13150.28
12484,12852.49
12485,13128.94
12486,13863.96
12487,14845.29
12488,15496.18
12489,15682.74
12490,15741.43
12491,15757.93
12492,15721.19
12493,15538.61
12494,15203.76
12495,15352.65
12496,15779.76
12497,16344.81
12498,16730.88
12499,17080.6
12500,17293.41
12501,16754.85
12502,15476.59
12503,14524.4
12504,14049.26
12505,13885.59
12506,13766.73
12507,13596.73
12508,14318.15
12509,17379.68
12510,19769.38
12511,20914.09
12512,21215.38
12513,20962.26
12514,21137.16
12515,20925.24
12516,20998.56
12517,21043.74
12518,21024.05
12519,21291.24
12520,21450.66
12521,21307.88
12522,21636.34
12523,21629.23
12524,21135.0
12525,19845.9
12526,18492.5
12527,17206.36
12528,16571.86
12529,16360.81
12530,16242.53
12531,15963.94
12532,16260.94
12533,18633.16
12534,20648.16
12535,21560.04
12536,21754.68
12537,21492.84
12538,22028.01
12539,21994.45
12540,22171.94
12541,22023.13
12542,21897.66
12543,21682.83
12544,21413.25
12545,21506.96
12546,21871.13
12547,21883.98
12548,21193.11
12549,19842.65
12550,18388.69
12551,17170.03
12552,16516.91
12553,16129.71
12554,16101.33
12555,15985.61
12556,16559.28
12557,19001.61
12558,20892.58
12559,21723.9
12560,21843.85
12561,21669.55
12562,21975.73
12563,22079.28
12564,22162.1
12565,21881.63
12566,21778.79
12567,21368.09
12568,21400.21
12569,21286.7
12570,21681.03
12571,21786.68
12572,21322.86
12573,20070.91
12574,18521.8
12575,17411.06
12576,16744.71
12577,16436.15
12578,16406.11
12579,16181.9
12580,16505.19
12581,18855.94
12582,20953.11
12583,21766.33
12584,21954.48
12585,22101.73
12586,22285.96
12587,22294.25
12588,22084.85
12589,22259.68
12590,22646.29
12591,22090.33
12592,21945.91
12593,21811.15
12594,21991.08
12595,21831.91
12596,21160.29
12597,19978.98
12598,18595.35
12599,17421.85
12600,16783.59
12601,16463.69
12602,16340.4
12603,16124.38
12604,16562.46
12605,19016.81
12606,20914.68
12607,21803.78
12608,22323.13
12609,22072.6
12610,22378.64
12611,22339.98
12612,21938.49
12613,21483.45
12614,21374.28
12615,21555.68
12616,21383.44
12617,21146.94
12618,21383.66
12619,21345.44
12620,20846.19
12621,19955.94
12622,18563.55
12623,17274.33
12624,16477.21
12625,16033.33
12626,15865.2
12627,15280.95
12628,15156.81
12629,16037.45
12630,17526.08
12631,18662.29
12632,19247.43
12633,19343.2
12634,19212.71
12635,18989.89
12636,18683.63
12637,18187.9
12638,18175.88
12639,18144.4
12640,18357.08
12641,18339.01
12642,18420.88
12643,18424.5
12644,18442.9
12645,17754.55
12646,16495.11
12647,15252.74
12648,14576.4
12649,14109.06
12650,13838.45
12651,13188.09
12652,12947.16
12653,13345.16
12654,14341.89
12655,15277.19
12656,15895.73
12657,15971.78
12658,16080.01
12659,16185.16
12660,16166.41
12661,16169.28
12662,15923.64
12663,15855.11
12664,16349.05
12665,16838.31
12666,17088.48
12667,17359.26
12668,17627.84
12669,17286.95
12670,16143.89
12671,15179.03
12672,14767.93
12673,14601.3
12674,14646.68
12675,14454.34
12676,15051.04
12677,17739.73
12678,20106.79
12679,21364.28
12680,22027.05
12681,21726.74
12682,22034.65
12683,21928.44
12684,21943.36
12685,21764.0
12686,21699.83
12687,21376.88
12688,20900.73
12689,20884.28
12690,21156.51
12691,21062.91
12692,20623.25
12693,19405.6
12694,18069.38
12695,16859.0
12696,16227.45
12697,15971.74
12698,15904.81
12699,15486.99
12700,15979.7
12701,18297.95
12702,20211.38
12703,21120.1
12704,21278.38
12705,20929.13
12706,21296.36
12707,21441.93
12708,21358.58
12709,21092.26
12710,20925.46
12711,20887.15
12712,20772.44
12713,21009.76
12714,21175.79
12715,21193.43
12716,20822.45
12717,19755.89
12718,18387.81
12719,17160.39
12720,16552.46
12721,16153.53
12722,16048.66
12723,15773.44
12724,16138.85
12725,18429.31
12726,20344.95
12727,21086.98
12728,21192.34
12729,21172.03
12730,21376.48
12731,21424.05
12732,21257.58
12733,21081.7
12734,21169.66
12735,21046.13
12736,21112.73
12737,20851.91
12738,20848.7
12739,20804.1
12740,20328.66
12741,19214.14
12742,17701.58
12743,16427.45
12744,15672.41
12745,15151.11
12746,14794.89
12747,14274.76
12748,13688.88
12749,13773.11
12750,14517.01
12751,15347.63
12752,15808.26
12753,16091.76
12754,16151.81
12755,16211.08
12756,16380.84
12757,16358.7
12758,15975.81
12759,16267.9
12760,16100.5
12761,16203.35
12762,16494.75
12763,16661.33
12764,16737.94
12765,16365.24
12766,15275.16
12767,14321.48
12768,13811.66
12769,13587.18
12770,13464.0
12771,13227.56
12772,13555.15
12773,15258.9
12774,16909.34
12775,18065.38
12776,18859.7
12777,18622.81
12778,18750.05
12779,18623.94
12780,18511.28
12781,18389.61
12782,18770.38
12783,18894.28
12784,18930.61
12785,18794.66
12786,18857.54
12787,18941.89
12788,18739.04
12789,18121.59
12790,16820.71
12791,15654.35
12792,14963.54
12793,14500.05
12794,14319.08
12795,13933.99
12796,14020.34
12797,14953.21
12798,16174.65
12799,17293.2
12800,17939.09
12801,18348.18
12802,18224.79
12803,18189.21
12804,17789.08
12805,17542.09
12806,17366.23
12807,17512.31
12808,17758.08
12809,17878.94
12810,17912.09
12811,17833.16
12812,17854.13
12813,17319.53
12814,15981.66
12815,14947.98
12816,14334.45
12817,13967.18
12818,13634.8
12819,13096.91
12820,12877.94
12821,13355.46
12822,14205.41
12823,15043.65
12824,15644.46
12825,15967.98
12826,16149.46
12827,16122.26
12828,16192.85
12829,16042.85
12830,16052.94
12831,16445.79
12832,16795.4
12833,17140.54
12834,17363.86
12835,17479.99
12836,17560.43
12837,17373.44
12838,16310.94
12839,15377.28
12840,14831.94
12841,14529.49
12842,14410.36
12843,14267.16
12844,15013.8
12845,18025.94
12846,20334.59
12847,21539.29
12848,21820.75
12849,21847.13
12850,22229.44
12851,22661.94
12852,23049.5
12853,22419.34
12854,22290.16
12855,21836.24
12856,21527.01
12857,21586.96
12858,21631.36
12859,21528.81
12860,20824.91
12861,19713.48
12862,18314.98
12863,17184.21
12864,16528.94
12865,16158.38
12866,16135.65
12867,15799.44
12868,16273.21
12869,18400.39
12870,20267.35
12871,21246.85
12872,21649.35
12873,21358.13
12874,21724.8
12875,21836.03
12876,21809.19
12877,21122.35
12878,20947.96
12879,20819.45
12880,20881.81
12881,21094.93
12882,21031.54
12883,21131.48
12884,20673.23
12885,19669.49
12886,18227.55
12887,17018.08
12888,16368.8
12889,15994.79
12890,15974.05
12891,15727.69
12892,16068.86
12893,18426.51
12894,20434.1
12895,21091.24
12896,21033.43
12897,20678.58
12898,21098.8
12899,21181.0
12900,21082.68
12901,20707.59
12902,21323.51
12903,21373.2
12904,21391.15
12905,21312.8
12906,21433.08
12907,21537.0
12908,21011.21
12909,20075.34
12910,18518.0
12911,17255.54
12912,16588.33
12913,16196.83
12914,16055.13
12915,15817.56
12916,16181.4
12917,18546.89
12918,20624.16
12919,21546.3
12920,21739.36
12921,21690.34
12922,21964.3
12923,22006.73
12924,21698.58
12925,21795.09
12926,21849.68
12927,21849.03
12928,21853.56
12929,21640.34
12930,21681.01
12931,21815.91
12932,21275.95
12933,20349.59
12934,18842.5
12935,17460.73
12936,16534.74
12937,16224.04
12938,15995.28
12939,15733.4
12940,16178.39
12941,18575.15
12942,20879.04
12943,21676.28
12944,21551.91
12945,21351.45
12946,21533.11
12947,21553.9
12948,21327.75
12949,21017.84
12950,21478.39
12951,21568.09
12952,21692.65
12953,21579.45
12954,21609.01
12955,21369.8
12956,20857.94
12957,20111.26
12958,18770.89
12959,17556.35
12960,16716.09
12961,16229.88
12962,15959.19
12963,15398.65
12964,15274.69
12965,16268.54
12966,17501.93
12967,18722.29
12968,19355.33
12969,19202.89
12970,19325.45
12971,19316.1
12972,19565.44
12973,19057.0
12974,18970.66
12975,18966.6
12976,18993.71
12977,19103.99
12978,19051.1
12979,18871.44
12980,18653.3
12981,18080.45
12982,16822.84
12983,15700.08
12984,14941.53
12985,14468.19
12986,14207.64
12987,13671.58
12988,13525.13
12989,14169.71
12990,15233.19
12991,16193.84
12992,16766.88
12993,17140.03
12994,17299.0
12995,17279.58
12996,17062.75
12997,16857.15
12998,17147.19
12999,17479.61
13000,17826.56
13001,18038.26
13002,18145.2
13003,18111.0
13004,18151.9
13005,17918.25
13006,16730.76
13007,15716.41
13008,15078.21
13009,14776.93
13010,14650.59
13011,14553.55
13012,15216.4
13013,18169.99
13014,20754.69
13015,22046.45
13016,22422.88
13017,22310.28
13018,22570.86
13019,22732.98
13020,22549.38
13021,22529.3
13022,22590.5
13023,22516.9
13024,22508.79
13025,22505.18
13026,22489.46
13027,22317.71
13028,21836.19
13029,20788.25
13030,19181.0
13031,17852.83
13032,17194.96
13033,16868.13
13034,16625.88
13035,16311.08
13036,16697.85
13037,19197.94
13038,21369.85
13039,22492.63
13040,22810.24
13041,22637.73
13042,22890.09
13043,23003.5
13044,22718.99
13045,22639.44
13046,22588.73
13047,22498.16
13048,22281.24
13049,21927.58
13050,22123.63
13051,21882.85
13052,21448.31
13053,20513.86
13054,19067.15
13055,17749.44
13056,17035.39
13057,16624.79
13058,16597.95
13059,16293.35
13060,16767.3
13061,19135.75
13062,21296.1
13063,22241.48
13064,22450.21
13065,22523.8
13066,22656.14
13067,22577.05
13068,22667.66
13069,22532.09
13070,22509.24
13071,22879.08
13072,22841.53
13073,22189.1
13074,22311.88
13075,22225.5
13076,21851.86
13077,20695.29
13078,19145.08
13079,17848.96
13080,17087.58
13081,16676.65
13082,16651.0
13083,16520.01
13084,16710.41
13085,18944.2
13086,21107.78
13087,22252.36
13088,22579.5
13089,22765.14
13090,23056.88
13091,23304.18
13092,23168.08
13093,22775.64
13094,22817.69
13095,22998.66
13096,22760.45
13097,22632.56
13098,22839.55
13099,22647.15
13100,22065.78
13101,20946.93
13102,19345.36
13103,18099.68
13104,17380.99
13105,16981.16
13106,16783.23
13107,16507.0
13108,16890.53
13109,19271.86
13110,21465.34
13111,22743.4
13112,23094.85
13113,23166.28
13114,23472.55
13115,23513.79
13116,23273.9
13117,22968.58
13118,22947.98
13119,23055.9
13120,22384.24
13121,22019.76
13122,22159.33
13123,21763.86
13124,21147.26
13125,20093.78
13126,18583.61
13127,17336.85
13128,16674.14
13129,16306.93
13130,16130.48
13131,15703.89
13132,15479.48
13133,16293.99
13134,17196.61
13135,18166.99
13136,18973.51
13137,19278.61
13138,19422.89
13139,19251.99
13140,19016.61
13141,18621.96
13142,18391.35
13143,18132.88
13144,17976.46
13145,18011.96
13146,17963.35
13147,17836.26
13148,17769.56
13149,17390.04
13150,16228.23
13151,15240.89
13152,14488.65
13153,14079.56
13154,13753.15
13155,13322.88
13156,13035.93
13157,13477.24
13158,14377.44
13159,15323.56
13160,16074.85
13161,16232.74
13162,16381.2
13163,16212.74
13164,16164.09
13165,16264.39
13166,16149.25
13167,16176.06
13168,16569.69
13169,16941.28
13170,17112.11
13171,17405.76
13172,17676.29
13173,17533.56
13174,16238.36
13175,15091.25
13176,14643.84
13177,14412.2
13178,14303.65
13179,14220.34
13180,14914.46
13181,17766.45
13182,20170.26
13183,21511.66
13184,21921.54
13185,21957.54
13186,22265.71
13187,22416.81
13188,22598.89
13189,22133.05
13190,22094.9
13191,21942.33
13192,21763.29
13193,21407.19
13194,21666.55
13195,21644.85
13196,21235.36
13197,20244.76
13198,18775.83
13199,17559.96
13200,16784.03
13201,16359.93
13202,16306.61
13203,16119.36
13204,16486.99
13205,18784.04
13206,20578.24
13207,21633.84
13208,22165.63
13209,22219.65
13210,22647.05
13211,22778.24
13212,22461.88
13213,22305.38
13214,22306.93
13215,21931.78
13216,21597.73
13217,21291.59
13218,21443.41
13219,21446.93
13220,20909.43
13221,19859.4
13222,18612.89
13223,17442.01
13224,16644.59
13225,16292.58
13226,16214.13
13227,16020.68
13228,16366.13
13229,18446.89
13230,20180.91
13231,21079.14
13232,21185.84
13233,21192.68
13234,21578.38
13235,21726.59
13236,21775.3
13237,21293.79
13238,21492.05
13239,21432.14
13240,21171.09
13241,20627.14
13242,20745.04
13243,20883.76
13244,20644.63
13245,19627.74
13246,18211.1
13247,16930.09
13248,16268.33
13249,15852.78
13250,15805.14
13251,15550.08
13252,15904.43
13253,17996.6
13254,19836.85
13255,20651.9
13256,21013.39
13257,21100.86
13258,21858.5
13259,21813.53
13260,21700.35
13261,21229.35
13262,21597.56
13263,21351.95
13264,21001.68
13265,21002.06
13266,21243.73
13267,21129.6
13268,20845.49
13269,19734.61
13270,18352.43
13271,17103.0
13272,16548.89
13273,16191.71
13274,16181.18
13275,16042.35
13276,16319.03
13277,18382.08
13278,20309.9
13279,21418.94
13280,21709.73
13281,21866.68
13282,21947.96
13283,22361.23
13284,21608.36
13285,21336.65
13286,21354.53
13287,21103.68
13288,20979.79
13289,20785.01
13290,20789.98
13291,20634.91
13292,20115.81
13293,19057.64
13294,17837.79
13295,16665.69
13296,15962.63
13297,15590.28
13298,15435.58
13299,15000.4
13300,14716.61
13301,15618.46
13302,16814.91
13303,17798.93
13304,18516.85
13305,18589.69
13306,18707.89
13307,18577.98
13308,18487.14
13309,17953.75
13310,17941.1
13311,18045.9
13312,17776.16
13313,17630.88
13314,17629.3
13315,17661.24
13316,17618.78
13317,17023.45
13318,15825.59
13319,14755.84
13320,14063.53
13321,13687.49
13322,13350.2
13323,13030.86
13324,12797.23
13325,13177.19
13326,13856.76
13327,14577.16
13328,15438.0
13329,16035.35
13330,16409.39
13331,16217.31
13332,16237.95
13333,15583.68
13334,15321.81
13335,15663.7
13336,15995.81
13337,16293.38
13338,16426.4
13339,16573.45
13340,16680.91
13341,16446.46
13342,15349.35
13343,14554.13
13344,14002.85
13345,13774.96
13346,13707.0
13347,13764.51
13348,14346.93
13349,17080.0
13350,19358.31
13351,20494.41
13352,20913.94
13353,20781.76
13354,20965.05
13355,21685.68
13356,21155.81
13357,20711.28
13358,20692.66
13359,20305.24
13360,20703.05
13361,20562.98
13362,20696.38
13363,20644.68
13364,20394.79
13365,19277.84
13366,17751.88
13367,16535.41
13368,15867.6
13369,15496.14
13370,15494.24
13371,15360.24
13372,15684.91
13373,17919.2
13374,19896.19
13375,20770.05
13376,21157.13
13377,21000.56
13378,21238.15
13379,21364.61
13380,21011.83
13381,20707.15
13382,20689.66
13383,21059.76
13384,20473.9
13385,20283.79
13386,20605.46
13387,20873.59
13388,20592.85
13389,19293.56
13390,17810.78
13391,16754.98
13392,16134.25
13393,15709.28
13394,15733.43
13395,15666.28
13396,15839.26
13397,17959.61
13398,19913.49
13399,20926.79
13400,21192.79
13401,20898.89
13402,21289.26
13403,21603.56
13404,21593.41
13405,21448.24
13406,21613.13
13407,21541.09
13408,21627.03
13409,21454.45
13410,21338.25
13411,21295.8
13412,20946.66
13413,19710.09
13414,18364.94
13415,17202.18
13416,16598.54
13417,16215.44
13418,16090.34
13419,15845.29
13420,16132.24
13421,18247.68
13422,20176.38
13423,21393.65
13424,21748.9
13425,21573.93
13426,21704.65
13427,21653.43
13428,21969.31
13429,21779.08
13430,21499.31
13431,21919.38
13432,21624.84
13433,21398.95
13434,21385.25
13435,21302.3
13436,20873.45
13437,19714.45
13438,18351.79
13439,17060.14
13440,16520.0
13441,16120.86
13442,16045.09
13443,15898.91
13444,16125.7
13445,17974.71
13446,19747.23
13447,20840.6
13448,20925.7
13449,20662.3
13450,21095.26
13451,21301.96
13452,20954.65
13453,20572.85
13454,20644.99
13455,20509.93
13456,20521.31
13457,20437.06
13458,20440.86
13459,20433.48
13460,20048.8
13461,18909.04
13462,17691.98
13463,16491.26
13464,15721.79
13465,15345.63
13466,15252.8
13467,14902.23
13468,14617.58
13469,15367.01
13470,16774.14
13471,17936.58
13472,18492.5
13473,18672.9
13474,18898.9
13475,18908.66
13476,18473.46
13477,18121.49
13478,17923.34
13479,17870.78
13480,18217.8
13481,17633.23
13482,17736.68
13483,17723.64
13484,17596.24
13485,16851.63
13486,15730.55
13487,14575.0
13488,14065.19
13489,13692.81
13490,13453.23
13491,13025.89
13492,12743.34
13493,13130.24
13494,13868.84
13495,14718.88
13496,15307.8
13497,15540.93
13498,15849.7
13499,15771.53
13500,16059.29
13501,15926.86
13502,15635.49
13503,15455.95
13504,15590.63
13505,16042.29
13506,16453.93
13507,16768.95
13508,17062.51
13509,16683.74
13510,15604.63
13511,14714.55
13512,14275.73
13513,14043.43
13514,14090.61
13515,14108.54
13516,14635.04
13517,17209.44
13518,19306.6
13519,20746.19
13520,20983.4
13521,20822.83
13522,21020.94
13523,21115.95
13524,21104.96
13525,20876.9
13526,20925.44
13527,20832.75
13528,20794.44
13529,20846.05
13530,20925.99
13531,20996.05
13532,20734.56
13533,19516.25
13534,18116.5
13535,16884.2
13536,16332.68
13537,15923.09
13538,15840.26
13539,15736.64
13540,15958.26
13541,18037.99
13542,20047.34
13543,21347.24
13544,21825.51
13545,21842.59
13546,22112.1
13547,22267.56
13548,22058.58
13549,21844.23
13550,21882.93
13551,21748.25
13552,21694.08
13553,21531.21
13554,21606.09
13555,21613.33
13556,21337.95
13557,20074.89
13558,18564.54
13559,17229.46
13560,16411.75
13561,16127.45
13562,15981.19
13563,15813.81
13564,16088.4
13565,18279.38
13566,20459.78
13567,21747.96
13568,22075.49
13569,22078.85
13570,22436.49
13571,22593.33
13572,22499.11
13573,22044.56
13574,22196.78
13575,22151.41
13576,22117.16
13577,22000.56
13578,21953.88
13579,21890.68
13580,21577.65
13581,20257.18
13582,18683.13
13583,17367.81
13584,16569.25
13585,16101.46
13586,16077.16
13587,15933.63
13588,16195.78
13589,18389.13
13590,20673.34
13591,21948.09
13592,22287.53
13593,22240.78
13594,22650.36
13595,22683.94
13596,22507.14
13597,22390.38
13598,22554.64
13599,22571.86
13600,22422.4
13601,22244.46
13602,22211.61
13603,22087.56
13604,21799.94
13605,20530.08
13606,18948.9
13607,17706.0
13608,16841.41
13609,16515.54
13610,16388.08
13611,16373.19
13612,16536.36
13613,18763.14
13614,20802.51
13615,21956.69
13616,22292.38
13617,22442.7
13618,22749.39
13619,23078.09
13620,22921.19
13621,22712.51
13622,22722.5
13623,22593.68
13624,22455.94
13625,22178.38
13626,21893.58
13627,21700.63
13628,21399.88
13629,20214.95
13630,18760.64
13631,17475.68
13632,16630.53
13633,16114.9
13634,15948.49
13635,15579.0
13636,15331.7
13637,16173.58
13638,17540.53
13639,18795.75
13640,19607.84
13641,19856.76
13642,20096.64
13643,20086.01
13644,19834.75
13645,19653.2
13646,19547.61
13647,19529.86
13648,19112.15
13649,19019.68
13650,18600.95
13651,18444.88
13652,18389.28
13653,17542.99
13654,16218.54
13655,15101.26
13656,14588.68
13657,14148.76
13658,14018.56
13659,13654.01
13660,13298.38
13661,13592.15
13662,14370.65
13663,15160.19
13664,15831.26
13665,16013.59
13666,16397.71
13667,16598.94
13668,16605.49
13669,16397.91
13670,16355.24
13671,16259.41
13672,16481.4
13673,16857.81
13674,17183.44
13675,17326.06
13676,17673.54
13677,17151.43
13678,16071.36
13679,14945.95
13680,14397.2
13681,14072.39
13682,14034.78
13683,14141.94
13684,14555.49
13685,16865.81
13686,19228.59
13687,20648.34
13688,21213.23
13689,21167.09
13690,21343.44
13691,21482.08
13692,21372.95
13693,21132.93
13694,21510.94
13695,21496.15
13696,21460.84
13697,21340.93
13698,21309.66
13699,21235.59
13700,21094.38
13701,19668.61
13702,18078.0
13703,16935.69
13704,16385.73
13705,16006.58
13706,15865.4
13707,15787.03
13708,16083.58
13709,18039.55
13710,19866.61
13711,21012.75
13712,21709.2
13713,21545.49
13714,21923.81
13715,22252.48
13716,22285.53
13717,22008.45
13718,21913.76
13719,21522.65
13720,21087.25
13721,20782.6
13722,20718.98
13723,20789.6
13724,20381.06
13725,19103.85
13726,17794.15
13727,16573.28
13728,15927.83
13729,15749.98
13730,15665.69
13731,15728.24
13732,15753.39
13733,17780.73
13734,19717.65
13735,20742.89
13736,21120.58
13737,21224.11
13738,21086.95
13739,20922.58
13740,21142.64
13741,20762.71
13742,20746.98
13743,20691.29
13744,20581.5
13745,20356.29
13746,20483.79
13747,20557.04
13748,20409.75
13749,19087.39
13750,17651.09
13751,16405.54
13752,15776.98
13753,15529.18
13754,15418.33
13755,15451.66
13756,15607.46
13757,17571.74
13758,19242.63
13759,20258.93
13760,20333.66
13761,20526.36
13762,20820.81
13763,20908.45
13764,20987.35
13765,20717.6
13766,20677.93
13767,20673.39
13768,20531.33
13769,20514.04
13770,20610.31
13771,20697.48
13772,20453.34
13773,19025.43
13774,17550.59
13775,16295.06
13776,15794.33
13777,15374.63
13778,15292.55
13779,15269.51
13780,15334.86
13781,17266.55
13782,19330.74
13783,20479.75
13784,20877.48
13785,20678.26
13786,21237.69
13787,21346.89
13788,21208.23
13789,20743.88
13790,21006.68
13791,20836.56
13792,20436.79
13793,20370.65
13794,20493.2
13795,20359.3
13796,20115.18
13797,18799.96
13798,17511.26
13799,16394.3
13800,15559.56
13801,15040.91
13802,14917.99
13803,14811.93
13804,14376.1
13805,15282.15
13806,16360.86
13807,17635.89
13808,18591.38
13809,18993.64
13810,19266.16
13811,19051.03
13812,19008.49
13813,18717.7
13814,18432.89
13815,18359.56
13816,18248.16
13817,18043.68
13818,18017.26
13819,18109.3
13820,17849.68
13821,16929.56
13822,15713.36
13823,14668.69
13824,14147.78
13825,13771.31
13826,13548.16
13827,13438.26
13828,13051.91
13829,13364.03
13830,13957.01
13831,14740.18
13832,15733.09
13833,16378.51
13834,16690.56
13835,16740.7
13836,16542.3
13837,16295.98
13838,16153.38
13839,16123.45
13840,16256.44
13841,16552.03
13842,16722.29
13843,17016.05
13844,17146.69
13845,16474.58
13846,15334.79
13847,14428.83
13848,13919.5
13849,13630.11
13850,13770.58
13851,13887.75
13852,14260.64
13853,16703.5
13854,18813.88
13855,19950.21
13856,20475.59
13857,20514.43
13858,20518.84
13859,20630.64
13860,20690.85
13861,20303.55
13862,20502.51
13863,20569.28
13864,20377.09
13865,20132.15
13866,20293.53
13867,20530.76
13868,20215.78
13869,18798.21
13870,17366.01
13871,16218.55
13872,15584.15
13873,15258.09
13874,15266.01
13875,15223.04
13876,15403.76
13877,17579.23
13878,19536.56
13879,20750.76
13880,20953.38
13881,21079.06
13882,21431.45
13883,21204.91
13884,21220.61
13885,20976.44
13886,21036.8
13887,20856.69
13888,20808.78
13889,20496.85
13890,20539.58
13891,20867.55
13892,20595.29
13893,19086.98
13894,17553.83
13895,16323.93
13896,15621.93
13897,15297.4
13898,15225.83
13899,15341.75
13900,15483.7
13901,17696.63
13902,19547.64
13903,20783.1
13904,21292.49
13905,21210.61
13906,21633.89
13907,21726.11
13908,21691.83
13909,21267.64
13910,21212.79
13911,21381.81
13912,21322.61
13913,21194.18
13914,21088.51
13915,21276.05
13916,20825.51
13917,19313.23
13918,17725.66
13919,16538.91
13920,15803.09
13921,15490.5
13922,15390.89
13923,15441.54
13924,15514.2
13925,17632.36
13926,19902.66
13927,21167.15
13928,21530.83
13929,21462.95
13930,21620.8
13931,21714.7
13932,21705.76
13933,21356.43
13934,21522.38
13935,21524.91
13936,21571.58
13937,21346.78
13938,21304.41
13939,21200.48
13940,20877.11
13941,19350.75
13942,17851.8
13943,16599.84
13944,15938.58
13945,15684.01
13946,15501.83
13947,15581.33
13948,15654.96
13949,17638.69
13950,19922.43
13951,21192.23
13952,21583.33
13953,21547.01
13954,21857.1
13955,21904.35
13956,21884.51
13957,21499.3
13958,21694.5
13959,21779.44
13960,21744.01
13961,21517.7
13962,21372.23
13963,21235.31
13964,20878.13
13965,19442.85
13966,18113.58
13967,16818.78
13968,16098.13
13969,15594.98
13970,15482.21
13971,15289.21
13972,14915.65
13973,15526.45
13974,16564.85
13975,17713.53
13976,18552.29
13977,18954.81
13978,18900.26
13979,18769.35
13980,18460.55
13981,17963.68
13982,17770.1
13983,17577.66
13984,17547.81
13985,17585.39
13986,17593.63
13987,17759.0
13988,17776.83
13989,16557.53
13990,15509.96
13991,14431.26
13992,13938.4
13993,13645.71
13994,13467.53
13995,13195.46
13996,12759.91
13997,13014.01
13998,13784.23
13999,14883.79
14000,15331.28
14001,15384.1
14002,15504.2
14003,15839.63
14004,15785.86
14005,15507.03
14006,15420.68
14007,15216.53
14008,15690.15
14009,16244.54
14010,16440.59
14011,16878.04
14012,17107.19
14013,16480.69
14014,15351.11
14015,14448.63
14016,13936.95
14017,13693.4
14018,13723.16
14019,13991.59
14020,14382.18
14021,16854.78
14022,18957.3
14023,20248.7
14024,20892.09
14025,20889.91
14026,21166.8
14027,21332.78
14028,21130.2
14029,20966.99
14030,20812.49
14031,20811.04
14032,20727.2
14033,20446.13
14034,20672.16
14035,21027.58
14036,20547.99
14037,18880.35
14038,17494.99
14039,16351.36
14040,15721.5
14041,15371.7
14042,15366.59
14043,15461.41
14044,15611.58
14045,17710.98
14046,19677.81
14047,20675.76
14048,21132.2
14049,21281.33
14050,21490.15
14051,21449.35
14052,21236.43
14053,21057.5
14054,21202.78
14055,20991.49
14056,20876.8
14057,20666.26
14058,20702.05
14059,21081.26
14060,20596.21
14061,19017.79
14062,17470.43
14063,16374.7
14064,15768.83
14065,15433.28
14066,15378.33
14067,15606.24
14068,15686.98
14069,17701.26
14070,19686.76
14071,20872.94
14072,21136.95
14073,21248.2
14074,21354.75
14075,21439.25
14076,21243.44
14077,20812.7
14078,20962.88
14079,20902.59
14080,20688.79
14081,20540.98
14082,20729.28
14083,21206.53
14084,20716.98
14085,19027.23
14086,17524.05
14087,16468.35
14088,15773.04
14089,15531.04
14090,15457.39
14091,15582.75
14092,15634.68
14093,17637.06
14094,19607.55
14095,20768.69
14096,21033.09
14097,20937.59
14098,21300.7
14099,21338.41
14100,21178.34
14101,21302.18
14102,21374.31
14103,20725.19
14104,20594.83
14105,20511.23
14106,20752.13
14107,21142.08
14108,20615.18
14109,19009.76
14110,17657.73
14111,16539.93
14112,15878.75
14113,15578.71
14114,15593.39
14115,15598.09
14116,15706.9
14117,17768.54
14118,19652.09
14119,20862.31
14120,21290.71
14121,21202.88
14122,21490.76
14123,21383.64
14124,21304.9
14125,20972.55
14126,21077.33
14127,21040.85
14128,20984.74
14129,20800.01
14130,20672.74
14131,20984.88
14132,20318.59
14133,18846.9
14134,17575.7
14135,16428.79
14136,15688.35
14137,15297.4
14138,15186.39
14139,15036.45
14140,14654.31
14141,15364.44
14142,16655.39
14143,18049.24
14144,19099.1
14145,19303.44
14146,19262.28
14147,19235.68
14148,19016.9
14149,18573.21
14150,18314.65
14151,18241.68
14152,18476.24
14153,18377.58
14154,18333.03
14155,18623.0
14156,18273.81
14157,17035.76
14158,15838.68
14159,14731.83
14160,14112.81
14161,13726.16
14162,13485.8
14163,13324.36
14164,12976.59
14165,13163.13
14166,14079.03
14167,15154.21
14168,16028.39
14169,16623.85
14170,16790.85
14171,16526.03
14172,16536.76
14173,15953.58
14174,15924.35
14175,15989.0
14176,16162.84
14177,16358.65
14178,16495.53
14179,17070.25
14180,16964.74
14181,16194.19
14182,15162.16
14183,14179.79
14184,13549.35
14185,13325.44
14186,13140.86
14187,13130.43
14188,12748.98
14189,13104.86
14190,13956.11
14191,15158.43
14192,15990.79
14193,16179.59
14194,16128.49
14195,16012.56
14196,16035.58
14197,16040.04
14198,16003.76
14199,16320.03
14200,16780.63
14201,16934.74
14202,17045.64
14203,17704.43
14204,17475.21
14205,16523.95
14206,15360.63
14207,14498.09
14208,14154.2
14209,13952.59
14210,13891.51
14211,14227.83
